iterations;evals;births;elapsed;all_size;firsts_size;lasts_size;geno_uni;sol_uni;fit_uni;best_fitness;seed;problem;solver_sigma;objective;best→fitness;genotype_size
15;480;480;66.762;30;1;30;1.0;1.0;1.0;-0.04702397463828178;1;ea.p.v.flat-HoD;es-0.25;maximize;-0.04702397463828178;16
20;630;630;87.7285;30;1;30;1.0;1.0;1.0;-0.14918913746414386;1;ea.p.v.flat-HoD;es-0.25;maximize;-0.14918913746414386;16
25;780;780;107.7088;30;1;30;1.0;1.0;1.0;-0.30728946559062537;1;ea.p.v.flat-HoD;es-0.25;maximize;-0.30728946559062537;16
30;930;930;128.1759;30;1;30;1.0;1.0;1.0;-0.30728946559062537;1;ea.p.v.flat-HoD;es-0.25;maximize;-0.30728946559062537;16
35;1080;1080;148.6336;30;1;30;1.0;1.0;1.0;-0.30728946559062537;1;ea.p.v.flat-HoD;es-0.25;maximize;-0.30728946559062537;16
40;1230;1230;169.3311;30;1;30;1.0;1.0;1.0;-0.3491272143522512;1;ea.p.v.flat-HoD;es-0.25;maximize;-0.3491272143522512;16
45;1380;1380;189.6683;30;1;30;1.0;1.0;1.0;-0.3963250236584526;1;ea.p.v.flat-HoD;es-0.25;maximize;-0.3963250236584526;16
0;30;30;4.2731;30;1;30;1.0;1.0;1.0;-0.006464489686974062;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.006464489686974062;16
5;180;180;25.5757;30;1;30;1.0;1.0;1.0;-0.05171379012380918;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.05171379012380918;16
10;330;330;46.763;30;1;30;1.0;1.0;1.0;-0.13652340894910325;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.13652340894910325;16
15;480;480;67.4094;30;1;30;1.0;1.0;1.0;-0.17377388608079503;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.17377388608079503;16
20;630;630;88.2147;30;1;30;1.0;1.0;1.0;-0.22241527318558074;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.22241527318558074;16
25;780;780;107.866;30;1;30;1.0;1.0;1.0;-0.2514145854054102;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.2514145854054102;16
30;930;930;128.5599;30;1;30;1.0;1.0;1.0;-0.2514145854054102;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.2514145854054102;16
35;1080;1080;148.666;30;1;30;1.0;1.0;1.0;-0.2514145854054102;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.2514145854054102;16
40;1230;1230;169.8558;30;1;30;1.0;1.0;1.0;-0.26052085242615597;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.26052085242615597;16
45;1380;1380;190.3792;30;1;30;1.0;1.0;1.0;-0.26052085242615597;2;ea.p.v.flat-HoD;es-0.25;maximize;-0.26052085242615597;16
0;30;30;4.3172;30;1;30;1.0;1.0;1.0;-0.028325098145096147;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.028325098145096147;16
5;180;180;25.3703;30;1;30;1.0;1.0;1.0;-0.03508061228911042;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.03508061228911042;16
10;330;330;46.6005;30;1;30;1.0;1.0;1.0;-0.130694134839645;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.130694134839645;16
15;480;480;67.2052;30;1;30;1.0;1.0;1.0;-0.14437638198493777;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.14437638198493777;16
20;630;630;87.9387;30;1;30;1.0;1.0;1.0;-0.21214395924540178;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.21214395924540178;16
25;780;780;107.8121;30;1;30;1.0;1.0;1.0;-0.21928710062681908;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.21928710062681908;16
30;930;930;128.6322;30;1;30;1.0;1.0;1.0;-0.21928710062681908;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.21928710062681908;16
35;1080;1080;148.8767;30;1;30;1.0;1.0;1.0;-0.24899045279519255;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.24899045279519255;16
40;1230;1230;170.0383;30;1;30;1.0;1.0;1.0;-0.24899045279519255;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.24899045279519255;16
45;1380;1380;190.5702;30;1;30;1.0;1.0;1.0;-0.3509623759895771;3;ea.p.v.flat-HoD;es-0.25;maximize;-0.3509623759895771;16
0;30;30;4.2388;30;1;30;1.0;1.0;1.0;-0.031641467750563826;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.031641467750563826;16
5;180;180;25.8637;30;1;30;1.0;1.0;1.0;-0.0606171134145117;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.0606171134145117;16
10;330;330;46.5254;30;1;30;1.0;1.0;1.0;-0.13800468322447795;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.13800468322447795;16
15;480;480;68.6369;30;1;30;1.0;1.0;1.0;-0.19193116849782949;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.19193116849782949;16
20;630;630;89.0231;30;1;30;1.0;1.0;1.0;-0.3034384803227453;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.3034384803227453;16
25;780;780;109.2845;30;1;30;1.0;1.0;1.0;-0.3034384803227453;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.3034384803227453;16
30;930;930;130.6755;30;1;30;1.0;1.0;1.0;-0.36292544655643616;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.36292544655643616;16
35;1080;1080;151.4533;30;1;30;1.0;1.0;1.0;-0.3780039733927258;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.3780039733927258;16
40;1230;1230;172.5186;30;1;30;1.0;1.0;1.0;-0.3780039733927258;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.3780039733927258;16
45;1380;1380;193.5542;30;1;30;1.0;1.0;1.0;-0.3780039733927258;1;ea.p.v.flat-HoD;es-0.5;maximize;-0.3780039733927258;16
0;30;30;4.1691;30;1;30;1.0;1.0;1.0;-0.006464489686974062;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.006464489686974062;16
5;180;180;24.5625;30;1;30;1.0;1.0;1.0;-0.043749308524634024;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.043749308524634024;16
10;330;330;44.647;30;1;30;1.0;1.0;1.0;-0.10109044290511185;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.10109044290511185;16
15;480;480;65.0742;30;1;30;1.0;1.0;1.0;-0.2421288988591127;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.2421288988591127;16
20;630;630;86.8204;30;1;30;1.0;1.0;1.0;-0.25303321575910764;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.25303321575910764;16
25;780;780;109.0627;30;1;30;1.0;1.0;1.0;-0.25303321575910764;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.25303321575910764;16
30;930;930;128.9644;30;1;30;1.0;1.0;1.0;-0.25303321575910764;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.25303321575910764;16
35;1080;1080;149.4773;30;1;30;1.0;1.0;1.0;-0.25303321575910764;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.25303321575910764;16
40;1230;1230;170.1751;30;1;30;1.0;1.0;1.0;-0.38125167647528013;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.38125167647528013;16
45;1380;1380;190.5743;30;1;30;1.0;1.0;1.0;-0.38125167647528013;2;ea.p.v.flat-HoD;es-0.5;maximize;-0.38125167647528013;16
0;30;30;4.2764;30;1;30;1.0;1.0;1.0;-0.028325098145096147;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.028325098145096147;16
5;180;180;24.9848;30;1;30;1.0;1.0;1.0;-0.08328885619829295;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.08328885619829295;16
10;330;330;44.8831;30;1;30;1.0;1.0;1.0;-0.15942662167337548;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.15942662167337548;16
15;480;480;65.5932;30;1;30;1.0;1.0;1.0;-0.23025678372492156;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.23025678372492156;16
20;630;630;87.5971;30;1;30;1.0;1.0;1.0;-0.2609279483025317;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.2609279483025317;16
25;780;780;109.2544;30;1;30;1.0;1.0;1.0;-0.32514030993698845;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.32514030993698845;16
30;930;930;129.4232;30;1;30;1.0;1.0;1.0;-0.32514030993698845;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.32514030993698845;16
35;1080;1080;149.5431;30;1;30;1.0;1.0;1.0;-0.32514030993698845;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.32514030993698845;16
40;1230;1230;170.9832;30;1;30;1.0;1.0;1.0;-0.32514030993698845;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.32514030993698845;16
45;1380;1380;191.0386;30;1;30;1.0;1.0;1.0;-0.32514030993698845;3;ea.p.v.flat-HoD;es-0.5;maximize;-0.32514030993698845;16
0;100;100;13.887;100;1;100;1.0;1.0;1.0;-0.031641467750563826;1;ea.p.v.flat-HoD;ga-0.02;maximize;-0.031641467750563826;16
5;600;600;83.8225;100;1;100;1.0;1.0;1.0;-0.04423996117351967;1;ea.p.v.flat-HoD;ga-0.02;maximize;-0.04423996117351967;16
10;1100;1100;152.7982;100;1;100;1.0;1.0;1.0;-0.05744709221121956;1;ea.p.v.flat-HoD;ga-0.02;maximize;-0.05744709221121956;16
0;100;100;14.3499;100;1;100;1.0;1.0;1.0;-0.03394816445579358;2;ea.p.v.flat-HoD;ga-0.02;maximize;-0.03394816445579358;16
5;600;600;86.8061;100;1;100;1.0;1.0;1.0;-0.055983535420722826;2;ea.p.v.flat-HoD;ga-0.02;maximize;-0.055983535420722826;16
10;1100;1100;156.6546;100;1;100;1.0;1.0;1.0;-0.06520484931511067;2;ea.p.v.flat-HoD;ga-0.02;maximize;-0.06520484931511067;16
0;100;100;13.5467;100;1;100;1.0;1.0;1.0;-0.03774821025175017;3;ea.p.v.flat-HoD;ga-0.02;maximize;-0.03774821025175017;16
5;600;600;83.2278;100;1;100;1.0;1.0;1.0;-0.04646099840363759;3;ea.p.v.flat-HoD;ga-0.02;maximize;-0.04646099840363759;16
10;1100;1100;154.9179;100;1;100;1.0;1.0;1.0;-0.0600259271232666;3;ea.p.v.flat-HoD;ga-0.02;maximize;-0.0600259271232666;16
0;100;100;13.513;100;1;100;1.0;1.0;1.0;-0.031641467750563826;1;ea.p.v.flat-HoD;ga-0.25;maximize;-0.031641467750563826;16
5;600;600;83.0005;100;1;100;1.0;1.0;1.0;-0.20833393546451115;1;ea.p.v.flat-HoD;ga-0.25;maximize;-0.20833393546451115;16
10;1100;1100;153.9273;100;1;100;1.0;1.0;1.0;-0.24407073775499674;1;ea.p.v.flat-HoD;ga-0.25;maximize;-0.24407073775499674;16
0;100;100;13.55;100;1;100;1.0;1.0;1.0;-0.03394816445579358;2;ea.p.v.flat-HoD;ga-0.25;maximize;-0.03394816445579358;16
5;600;600;82.9571;100;1;100;1.0;1.0;1.0;-0.10442295449534737;2;ea.p.v.flat-HoD;ga-0.25;maximize;-0.10442295449534737;16
10;1100;1100;153.9058;100;1;100;1.0;1.0;1.0;-0.16390012264907802;2;ea.p.v.flat-HoD;ga-0.25;maximize;-0.16390012264907802;16
0;100;100;14.2671;100;1;100;1.0;1.0;1.0;-0.03774821025175017;3;ea.p.v.flat-HoD;ga-0.25;maximize;-0.03774821025175017;16
5;600;600;86.521;100;1;100;1.0;1.0;1.0;-0.1002406033156447;3;ea.p.v.flat-HoD;ga-0.25;maximize;-0.1002406033156447;16
10;1100;1100;158.4151;100;1;100;1.0;1.0;1.0;-0.21169235647944504;3;ea.p.v.flat-HoD;ga-0.25;maximize;-0.21169235647944504;16
0;100;100;13.5333;100;1;100;1.0;1.0;1.0;-0.031641467750563826;1;ea.p.v.flat-HoD;ga-0.5;maximize;-0.031641467750563826;16
5;600;600;81.137;100;1;100;1.0;1.0;1.0;-0.17338649446092066;1;ea.p.v.flat-HoD;ga-0.5;maximize;-0.17338649446092066;16
10;1100;1100;151.2924;100;1;100;1.0;1.0;1.0;-0.18412147003718207;1;ea.p.v.flat-HoD;ga-0.5;maximize;-0.18412147003718207;16
0;100;100;13.6879;100;1;100;1.0;1.0;1.0;-0.03394816445579358;2;ea.p.v.flat-HoD;ga-0.5;maximize;-0.03394816445579358;16
5;600;600;81.7549;100;1;100;1.0;1.0;1.0;-0.15716516509434916;2;ea.p.v.flat-HoD;ga-0.5;maximize;-0.15716516509434916;16
10;1100;1100;151.3247;100;1;100;1.0;1.0;1.0;-0.23089957085589188;2;ea.p.v.flat-HoD;ga-0.5;maximize;-0.23089957085589188;16
0;100;100;13.4751;100;1;100;1.0;1.0;1.0;-0.03774821025175017;3;ea.p.v.flat-HoD;ga-0.5;maximize;-0.03774821025175017;16
5;600;600;82.1249;100;1;100;1.0;1.0;1.0;-0.21965738230726634;3;ea.p.v.flat-HoD;ga-0.5;maximize;-0.21965738230726634;16
10;1100;1100;151.9051;100;1;100;1.0;1.0;1.0;-0.24674597591670544;3;ea.p.v.flat-HoD;ga-0.5;maximize;-0.24674597591670544;16
5;130;130;17.6613;26;1;26;1.0;1.0;1.0;-0.1591071844046778;1;ea.p.v.flat-C;cmaEs;maximize;-0.1591071844046778;2050
10;260;260;36.4506;26;1;26;1.0;1.0;1.0;-0.13144075957799464;1;ea.p.v.flat-C;cmaEs;maximize;-0.13144075957799464;2050
15;390;390;54.7551;26;1;26;1.0;1.0;1.0;-0.24434449219343982;1;ea.p.v.flat-C;cmaEs;maximize;-0.24434449219343982;2050
20;520;520;78.1552;26;1;26;1.0;1.0;1.0;-0.265554658626719;1;ea.p.v.flat-C;cmaEs;maximize;-0.265554658626719;2050
25;650;650;96.0553;26;1;26;1.0;1.0;1.0;-0.33523227312103415;1;ea.p.v.flat-C;cmaEs;maximize;-0.33523227312103415;2050
30;780;780;114.1024;26;1;26;1.0;1.0;1.0;-0.46917861988450177;1;ea.p.v.flat-C;cmaEs;maximize;-0.46917861988450177;2050
35;910;910;137.6734;26;1;26;1.0;1.0;1.0;-0.3893370018801446;1;ea.p.v.flat-C;cmaEs;maximize;-0.3893370018801446;2050
40;1040;1040;155.5514;26;1;26;1.0;1.0;1.0;-0.4911803216898008;1;ea.p.v.flat-C;cmaEs;maximize;-0.4911803216898008;2050
45;1170;1170;173.4507;26;1;26;1.0;1.0;1.0;-0.5892333768487611;1;ea.p.v.flat-C;cmaEs;maximize;-0.5892333768487611;2050
50;1300;1300;196.3285;26;1;26;1.0;1.0;1.0;-0.7343249580461607;1;ea.p.v.flat-C;cmaEs;maximize;-0.7343249580461607;2050
55;1430;1430;215.3572;26;1;26;1.0;1.0;1.0;-0.6529410219102202;1;ea.p.v.flat-C;cmaEs;maximize;-0.6529410219102202;2050
0;15;15;2.0588;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
5;90;90;12.9326;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
10;165;165;23.8525;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
15;240;240;33.9699;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
20;315;315;44.2077;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
25;390;390;55.1597;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
30;465;465;66.2703;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
35;540;540;76.7839;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
40;615;615;87.5799;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
45;690;690;98.0215;15;1;15;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.27461851770648393;2050
50;765;765;108.9093;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
55;840;840;120.6057;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
60;915;915;132.4162;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
65;990;990;143.5379;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
70;1065;1065;154.7946;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
75;1140;1140;164.9344;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
80;1215;1215;175.5864;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
85;1290;1290;187.2205;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
90;1365;1365;198.5441;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
95;1440;1440;208.7247;15;1;15;1.0;1.0;1.0;-0.35972826981851647;1;ea.p.v.flat-C;differentialEvolution;maximize;-0.35972826981851647;2050
5;130;130;18.7794;26;1;26;1.0;1.0;1.0;-0.17817211271575745;2;ea.p.v.flat-C;cmaEs;maximize;-0.17817211271575745;2050
10;260;260;37.3311;26;1;26;1.0;1.0;1.0;-0.29049381154337167;2;ea.p.v.flat-C;cmaEs;maximize;-0.29049381154337167;2050
15;390;390;55.2215;26;1;26;1.0;1.0;1.0;-0.4253492715303587;2;ea.p.v.flat-C;cmaEs;maximize;-0.4253492715303587;2050
20;520;520;78.7003;26;1;26;1.0;1.0;1.0;-0.3822727604758365;2;ea.p.v.flat-C;cmaEs;maximize;-0.3822727604758365;2050
25;650;650;97.9766;26;1;26;1.0;1.0;1.0;-0.4379429795236476;2;ea.p.v.flat-C;cmaEs;maximize;-0.4379429795236476;2050
30;780;780;116.9051;26;1;26;1.0;1.0;1.0;-0.6264083767108747;2;ea.p.v.flat-C;cmaEs;maximize;-0.6264083767108747;2050
35;910;910;141.2344;26;1;26;1.0;1.0;1.0;-0.6625756792854341;2;ea.p.v.flat-C;cmaEs;maximize;-0.6625756792854341;2050
40;1040;1040;160.5354;26;1;26;1.0;1.0;1.0;-0.7181629623737787;2;ea.p.v.flat-C;cmaEs;maximize;-0.7181629623737787;2050
45;1170;1170;178.9111;26;1;26;1.0;1.0;1.0;-0.6482072759031265;2;ea.p.v.flat-C;cmaEs;maximize;-0.6482072759031265;2050
50;1300;1300;203.3782;26;1;26;1.0;1.0;1.0;-0.67106419105724;2;ea.p.v.flat-C;cmaEs;maximize;-0.67106419105724;2050
55;1430;1430;221.2204;26;1;26;1.0;1.0;1.0;-0.7021553796643424;2;ea.p.v.flat-C;cmaEs;maximize;-0.7021553796643424;2050
5;130;130;19.3481;26;1;26;1.0;1.0;1.0;-0.20212008677773505;3;ea.p.v.flat-C;cmaEs;maximize;-0.20212008677773505;2050
10;260;260;37.8486;26;1;26;1.0;1.0;1.0;-0.12601536480162212;3;ea.p.v.flat-C;cmaEs;maximize;-0.12601536480162212;2050
15;390;390;56.85;26;1;26;1.0;1.0;1.0;-0.1260307806244322;3;ea.p.v.flat-C;cmaEs;maximize;-0.1260307806244322;2050
20;520;520;79.8109;26;1;26;1.0;1.0;1.0;-0.11597546939554897;3;ea.p.v.flat-C;cmaEs;maximize;-0.11597546939554897;2050
25;650;650;98.6577;26;1;26;1.0;1.0;1.0;-0.19407076106007715;3;ea.p.v.flat-C;cmaEs;maximize;-0.19407076106007715;2050
30;780;780;117.9236;26;1;26;1.0;1.0;1.0;-0.23325171598463754;3;ea.p.v.flat-C;cmaEs;maximize;-0.23325171598463754;2050
35;910;910;141.7303;26;1;26;1.0;1.0;1.0;-0.289889740557931;3;ea.p.v.flat-C;cmaEs;maximize;-0.289889740557931;2050
40;1040;1040;160.8743;26;1;26;1.0;1.0;1.0;-0.3421135427586858;3;ea.p.v.flat-C;cmaEs;maximize;-0.3421135427586858;2050
45;1170;1170;179.7269;26;1;26;1.0;1.0;1.0;-0.36879680873215437;3;ea.p.v.flat-C;cmaEs;maximize;-0.36879680873215437;2050
50;1300;1300;203.34;26;1;26;1.0;1.0;1.0;-0.4178576302071915;3;ea.p.v.flat-C;cmaEs;maximize;-0.4178576302071915;2050
55;1430;1430;221.135;26;1;26;1.0;1.0;1.0;-0.498201962616535;3;ea.p.v.flat-C;cmaEs;maximize;-0.498201962616535;2050
0;15;15;2.0228;15;1;15;1.0;1.0;1.0;-0.06720025818680539;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.06720025818680539;2050
5;90;90;12.6035;15;1;15;1.0;1.0;1.0;-0.13753606944553176;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.13753606944553176;2050
10;165;165;24.0324;15;1;15;1.0;1.0;1.0;-0.15027242150251616;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.15027242150251616;2050
15;240;240;34.5076;15;1;15;1.0;1.0;1.0;-0.15027242150251616;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.15027242150251616;2050
20;315;315;45.5506;15;1;15;1.0;1.0;1.0;-0.1510362574254027;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.1510362574254027;2050
25;390;390;56.0176;15;1;15;1.0;1.0;1.0;-0.185846885277368;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.185846885277368;2050
30;465;465;67.0594;15;1;15;1.0;1.0;1.0;-0.18885721936791935;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.18885721936791935;2050
35;540;540;78.2326;15;1;15;1.0;1.0;1.0;-0.20106011598991277;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.20106011598991277;2050
40;615;615;90.0525;15;1;15;1.0;1.0;1.0;-0.20106011598991277;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.20106011598991277;2050
45;690;690;101.4546;15;1;15;1.0;1.0;1.0;-0.20106011598991277;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.20106011598991277;2050
50;765;765;112.4824;15;1;15;1.0;1.0;1.0;-0.20325101537943627;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.20325101537943627;2050
55;840;840;122.7562;15;1;15;1.0;1.0;1.0;-0.20325101537943627;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.20325101537943627;2050
60;915;915;133.4665;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
65;990;990;144.9361;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
70;1065;1065;156.3083;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
75;1140;1140;166.5327;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
80;1215;1215;176.6574;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
85;1290;1290;186.8158;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
90;1365;1365;197.2431;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
95;1440;1440;207.8428;15;1;15;1.0;1.0;1.0;-0.2507052616530778;2;ea.p.v.flat-C;differentialEvolution;maximize;-0.2507052616530778;2050
0;15;15;2.0157;15;1;15;1.0;1.0;1.0;-0.11602469506416095;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.11602469506416095;2050
5;90;90;12.1949;15;1;15;1.0;1.0;1.0;-0.19298318637956596;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.19298318637956596;2050
10;165;165;22.6113;15;1;15;1.0;1.0;1.0;-0.19298318637956596;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.19298318637956596;2050
15;240;240;33.2029;15;1;15;1.0;1.0;1.0;-0.19298318637956596;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.19298318637956596;2050
20;315;315;44.5985;15;1;15;1.0;1.0;1.0;-0.25271621362633784;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.25271621362633784;2050
25;390;390;55.4747;15;1;15;1.0;1.0;1.0;-0.25271621362633784;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.25271621362633784;2050
30;465;465;65.7057;15;1;15;1.0;1.0;1.0;-0.25271621362633784;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.25271621362633784;2050
35;540;540;75.2828;15;1;15;1.0;1.0;1.0;-0.26125310006656705;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.26125310006656705;2050
40;615;615;84.9437;15;1;15;1.0;1.0;1.0;-0.29302908503866365;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.29302908503866365;2050
45;690;690;95.2257;15;1;15;1.0;1.0;1.0;-0.29302908503866365;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.29302908503866365;2050
50;765;765;106.0157;15;1;15;1.0;1.0;1.0;-0.29730541958672885;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.29730541958672885;2050
55;840;840;116.1687;15;1;15;1.0;1.0;1.0;-0.31453364563915454;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.31453364563915454;2050
60;915;915;126.6526;15;1;15;1.0;1.0;1.0;-0.31453364563915454;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.31453364563915454;2050
65;990;990;137.0116;15;1;15;1.0;1.0;1.0;-0.3993925394905292;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.3993925394905292;2050
70;1065;1065;147.8086;15;1;15;1.0;1.0;1.0;-0.3993925394905292;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.3993925394905292;2050
75;1140;1140;157.2956;15;1;15;1.0;1.0;1.0;-0.3993925394905292;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.3993925394905292;2050
80;1215;1215;162.9668;15;1;15;1.0;1.0;1.0;-0.3993925394905292;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.3993925394905292;2050
85;1290;1290;168.5125;15;1;15;1.0;1.0;1.0;-0.3993925394905292;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.3993925394905292;2050
90;1365;1365;174.3553;15;1;15;1.0;1.0;1.0;-0.3993925394905292;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.3993925394905292;2050
95;1440;1440;180.2212;15;1;15;1.0;1.0;1.0;-0.3993925394905292;3;ea.p.v.flat-C;differentialEvolution;maximize;-0.3993925394905292;2050
0;100;100;13.7805;100;1;100;1.0;1.0;1.0;-0.27461851770648393;1;ea.p.v.flat-C;pso;maximize;-0.27461851770648393;2050
5;600;600;82.9075;100;1;100;1.0;1.0;1.0;-0.37638012108725516;1;ea.p.v.flat-C;pso;maximize;-0.37638012108725516;2050
